"Moose Mountain, AK","Alaska","1987.0","680.0","1307.0","14.0","35.0","200","0.15","30.0","0.65","130.0","0.2","40.0","64.92","-147.94","14","9","9","6","-2","-4","8","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Mount Ashwabay, WI","Wisconsin","1286.0","963.0","317.0","2.0","11.0","65","0.4","26.0","0.35","22.75","0.25","16.25","46.79","-90.9","42","46","36","36","36","29","26","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Mount Bohemia, MI","Michigan","901.0","1.0","900.0","2.0","85.0","450","nan","0.0","0.07","31.5","0.93","418.5","47.4","-88.0","38","49","38","37","38","36","31","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Mount Kato, MN","Minnesota","540.0","300.0","240.0","8.0","19.0","55","0.24","13.2","0.59","32.45","0.17","9.35","44.15","-94.04","53","55","38","43","35","25","30","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Mount Pleasant of Edinboro, PA","Pennsylvania","1550.0","1230.0","320.0","3.0","8.0","25","0.2","5.0","0.7","17.5","0.1","2.5","41.85","-80.07","42","48","49","41","45","50","35","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Mount Rose, CA","California","9700.0","7900.0","1800.0","6.0","43.0","1200","0.2","240.0","0.3","360.0","0.5","600.0","39.34","-119.92","38","39","33","33","25","13","25","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Mount Snow, VT","Vermont","3600.0","1900.0","1700.0","20.0","80.0","588","0.14","82.32","0.73","429.24","0.13","76.44","42.97","-72.93","39","36","46","44","39","49","39","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Mount Sunapee, NH","New Hampshire ","2743.0","1230.0","1510.0","11.0","66.0","232","0.26","60.32","0.49","113.68","0.25","58.0","43.35","-72.07","44","41","47","46","39","47","41","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Mountain Creek, NJ","New Jersey","1480.0","440.0","1040.0","9.0","41.0","167","0.2","33.4","0.57","95.19","0.23","38.41","40.84","-74.82","50","49","50","51","47","52","45","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Mountain High, CA","California","8200.0","6600.0","1600.0","12.0","28.0","290","0.25","72.5","0.4","116.0","0.35","101.5","41.96","-122.44","55","54","51","49","40","40","43","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Mt Shasta, CA","California","nan","nan","nan","5.0","32.0","425","0.2","85.0","0.55","233.75","0.25","106.25","41.31","-122.29","50","50","44","43","32","33","35","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Mt. Abram , ME","Maine","2001.0","971.0","1150.0","5.0","44.0","560","0.28","156.8","0.48","268.8","0.24","134.4","44.38","-70.72","40","39","47","44","38","44","43","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Mt. Ashland, OR","Oregon","7500.0","6350.0","1150.0","4.0","23.0","200","0.05","10.0","0.2","40.0","0.75","150.0","42.09","-122.72","52","50","43","40","33","32","34","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Mt. Aurora, AK","Alaska","nan","nan","1050.0","3.0","nan","100","0.2","20.0","0.4","40.0","0.4","40.0","63.52","-146.54","1","-4","-9","-1","-1","-3","4","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Mt. Bachelor, OR","Oregon","9065.0","6300.0","3365.0","14.0","71.0","3683","0.15","552.45","0.25","920.75","0.6","2209.8","43.99","-121.68","52","37","30","25","18","18","21","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Mt. Baker, WA","Washington","5050.0","3500.0","1500.0","10.0","38.0","1000","0.24","240.0","0.45","450.0","0.31","310.0","48.78","-121.81","30","24","17","15","6","8","8","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Mt. Brighton, MI","Michigan","1331.0","1100.0","230.0","18.0","26.0","130","0.3","39.0","0.4","52.0","0.3","39.0","42.53","-83.82","45","53","44","41","48","49","35","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Mt. Crescent, IA","Iowa","1500.0","1200.0","300.0","2.0","9.0","50","0.33","16.5","0.34","17.0","0.33","16.5","45.6","-107.45","49","41","42","28","19","24","22","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Mt. Holiday, MI","Michigan","nan","nan","200.0","4.0","12.0","20","nan","0.0","nan","0.0","nan","0.0","44.75","-85.53","40","56","37","41","46","46","33","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Mt. Holly, MI","Michigan","nan","nan","350.0","14.0","18.0","100","0.22","22.0","0.39","39.0","0.39","39.0","42.82","-83.58","44","52","44","41","47","49","35","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Mt. Hood Meadows, OR","Oregon","7300.0","4523.0","2777.0","13.0","85.0","2150","0.15","322.5","0.5","1075.0","0.35","752.5","45.33","-121.66","47","43","33","34","26","26","28","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Mt. Hood Skibowl, OR","Oregon","5027.0","3600.0","1500.0","9.0","65.0","960","0.2","192.0","0.4","384.0","0.4","384.0","45.37","-121.7","47","34","26","27","21","20","21","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Mt. La Crosse, WI","Wisconsin","1110.0","594.0","516.0","4.0","18.0","100","0.3","30.0","0.4","40.0","0.3","30.0","43.79","-91.24","48","53","39","40","40","28","31","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Mt. Lemmon, AZ","Arizona ","9150.0","8200.0","950.0","3.0","21.0","200","0.2","40.0","0.38","76.0","0.42","84.0","32.45","-110.76","42","44","46","48","40","43","46","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Mt. Peter, NY","New York","1250.0","750.0","450.0","4.0","14.0","60","0.33","19.8","0.34","20.4","0.33","19.8","41.23","-74.29","48","49","49","51","46","52","45","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Mt. Pisgah, NY","New York","2500.0","2100.0","400.0","2.0","5.0","15","nan","0.0","0.8","12.0","0.2","3.0","44.33","-74.14","41","40","44","37","37","48","36","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Mt. Rose Ski Tahoe, NV","Nevada","9700.0","8260.0","1800.0","8.0","60.0","1200","0.2","240.0","0.7","840.0","0.1","120.0","38.81","-116.41","46","50","45","46","41","31","39","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Mt. Southington, CT ","Connecticut","525.0","100.0","425.0","7.0","14.0","51","0.33","16.83","0.42","21.42","0.25","12.75","41.61","-72.94","48","48","52","53","46","53","47","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Mt. Spokane, WA","Washington","5889.0","4200.0","2000.0","5.0","45.0","1425","0.23","327.75","0.45","641.25","0.32","456.0","47.93","-117.12","35","30","28","28","18","16","22","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Mt. Zion, MI","Michigan","1400.0","1100.0","300.0","2.0","10.0","20","0.25","5.0","0.5","10.0","0.25","5.0","46.47","-90.16","38","47","34","33","35","26","23","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Mulligan's Hollow, MI","Michigan","1300.0","870.0","330.0","5.0","6.0","7","0.5","3.5","0.5","3.5","nan","0.0","43.06","-86.22","43","50","44","42","48","47","34","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Mystic Mountain, PA","Pennsylvania","2030.0","1730.0","300.0","3.0","6.0","25","0.4","10.0","0.35","8.75","0.25","6.25","39.57","-79.19","43","49","52","41","43","49","35","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Nashoba Valley, MA","Massachusetts ","440.0","200.0","240.0","9.0","17.0","59","0.2","11.8","0.47","27.73","0.33","19.47","42.48","-71.49","49","48","54","54","46","54","50","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"New Hermon, ME","Maine","450.0","100.0","350.0","3.0","18.0","75","0.4","30.0","0.3","22.5","0.3","22.5","44.44","-69.52","44","41","50","49","40","49","49","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Nordic Mountain, WI","Wisconsin","1137.0","872.0","265.0","6.0","16.0","60","0.15","9.0","0.5","30.0","0.35","21.0","45.19","-88.49","44","51","38","36","40","33","27","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Northstat, CA","California","8610.0","6800.0","1810.0","20.0","17.0","3170","0.13","412.1","0.6","1902.0","0.27","855.9","38.58","-121.75","68","66","68","63","60","58","57","72.125","73.375","73.75","73.5","74.625","74.125","74.125","73.66071428571429","4"
"Nubs Nob, MI","Michigan","1338.0","911.0","427.0","11.0","53.0","248","0.31","76.88","0.48","119.04","0.21","52.08","45.47","-84.91","37","50","37","36","40","41","30","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Ober Gatlinburg, TN","Tennessee","3300.0","2700.0","600.0","5.0","9.0","32","0.25","8.0","0.5","16.0","0.25","8.0","35.51","-86.59","63","64","62","57","64","62","50","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Okemo Mountain, VT","Vermont","3344.0","1144.0","2200.0","19.0","119.0","632","0.32","202.24","0.36","227.52","0.32","202.24","43.41","-72.72","45","43","47","44","42","53","42","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Otis Ridge, MA","Massachusetts ","1700.0","1300.0","400.0","5.0","11.0","60","0.3","18.0","0.4","24.0","0.3","18.0","42.2","-73.11","43","42","48","49","43","52","43","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Pajarito, NM","New Mexico","10440.0","9000.0","1200.0","6.0","40.0","300","0.2","60.0","0.5","150.0","0.3","90.0","35.91","-106.14","50","52","49","52","45","41","50","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Park City Mt, UT","Utah","10000.0","6800.0","3200.0","41.0","344.0","7300","0.09","657.0","0.51","3723.0","0.4","2920.0","40.68","-111.48","44","36","34","31","20","26","32","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Pats Peak, NH","New Hampshire ","1400.0","690.0","710.0","10.0","23.0","90","0.5","45.0","0.18","16.2","0.32","28.8","43.2","-71.56","48","45","53","51","44","51","48","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Pebble Creek, ID","Idaho","8560.0","6300.0","2200.0","3.0","54.0","1100","0.12","132.0","0.35","385.0","0.53","583.0","42.74","-112.03","36","33","31","29","19","24","27","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Peek 'n Peak, NY","New York","1800.0","1400.0","400.0","8.0","27.0","105","0.26","27.3","0.52","54.6","0.22","23.1","42.06","-79.74","43","47","48","40","46","57","34","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Perfect North, IN","Indiana","800.0","400.0","400.0","11.0","23.0","100","0.25","25.0","0.5","50.0","0.25","25.0","40.78","-89.62","52","56","44","45","52","39","36","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Petoskey, MI","Michigan","nan","nan","200.0","1.0","1.0","36","nan","0.0","1.0","36.0","nan","0.0","45.36","-84.95","38","51","37","37","42","42","30","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Pico Mountain, VT","Vermont","3967.0","2000.0","1967.0","7.0","50.0","214","0.2","42.8","0.48","102.72","0.32","68.48","43.86","-72.88","39","37","41","40","35","47","37","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Pine Knob, MI","Michigan","1300.0","1000.0","300.0","12.0","17.0","85","0.3","25.5","0.35","29.75","0.35","29.75","42.75","-83.38","44","52","44","41","46","49","34","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Pine Mountain, MI","Michigan","1650.0","1150.0","500.0","5.0","27.0","340","0.3","102.0","0.4","136.0","0.3","102.0","45.84","-88.09","41","51","36","36","39","33","27","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Plattekill Mountain","New York","3300.0","2200.0","1100.0","4.0","38.0","75","0.2","15.0","0.4","30.0","0.4","30.0","42.27","-74.64","40","43","46","44","40","47","38","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Pomerelle Mountain, ID","Idaho","9000.0","8000.0","1000.0","3.0","24.0","500","0.35","175.0","0.4","200.0","0.25","125.0","42.32","-113.61","47","39","41","34","27","32","34","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Powder Mt, UT","Utah","9105.0","6900.0","2205.0","7.0","135.0","2800","0.25","700.0","0.4","1120.0","0.35","980.0","40.15","-112.18","44","42","40","39","27","32","38","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Powder Ridge, MN","Minnesota","nan","nan","310.0","6.0","15.0","60","0.4","24.0","0.4","24.0","0.2","12.0","45.33","-94.31","46","47","34","37","30","20","24","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Powderhorn, CO","Colorado","9850.0","8200.0","1650.0","4.0","43.0","1600","0.2","320.0","0.5","800.0","0.3","480.0","38.28","-107.1","45","46","39","42","30","33","39","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Purgatory, CO","Colorado","10822.0","8739.0","2083.0","10.0","85.0","1200","0.23","276.0","0.51","612.0","0.26","312.0","39.46","-106.08","40","36","28","30","17","22","30","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Ragged Mountain, NH","New Hampshire ","2250.0","1000.0","1250.0","5.0","45.0","220","0.3","66.0","0.4","88.0","0.3","66.0","43.47","-71.83","41","39","46","44","38","44","40","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Red Lodge Mountain, MT","Montana","9416.0","7016.0","2400.0","7.0","65.0","1565","0.17","266.05","0.45","704.25","0.38","594.7","45.16","-109.29","48","37","34","23","14","21","21","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Red River, NM","New Mexico","10350.0","8750.0","1600.0","7.0","57.0","290","0.32","92.8","0.38","110.2","0.3","87.0","36.72","-105.41","38","42","35","37","29","31","38","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Roundtop, PA","Pennsylvania","1400.0","800.0","600.0","10.0","16.0","100","0.38","38.0","0.32","32.0","0.3","30.0","41.34","-76.5","41","47","44","44","41","47","38","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Royal Mountain, NY","New York","1800.0","1250.0","550.0","3.0","13.0","30","0.33","9.9","0.34","10.2","0.33","9.9","43.04","-74.51","42","43","46","45","41","50","39","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Saddleback, ME","Maine","4120.0","2460.0","2000.0","5.0","66.0","220","0.38","83.6","0.29","63.8","0.33","72.6","44.11","-68.54","51","44","51","51","43","51","51","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Sandia Peak, NM","New Mexico","10378.0","8678.0","1700.0","6.0","30.0","200","0.35","70.0","0.55","110.0","0.1","20.0","35.21","-106.45","32","35","33","35","25","32","28","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Sapphire Valley, NC","North Carolina","3500.0","3300.0","200.0","3.0","2.0","7","0.5","3.5","0.5","3.5","nan","0.0","35.1261","-83.0585","59","58","57","54","54","54","52","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Sawkill, NY","New York","nan","nan","70.0","1.0","2.0","6","0.7","4.2","0.3","1.8","nan","0.0","41.6","-74.18","48","51","52","54","48","56","48","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Schweitzer Mountain, ID","Idaho","6400.0","4000.0","2400.0","9.0","92.0","2900","0.1","290.0","0.4","1160.0","0.5","1450.0","48.35","-116.59","31","28","30","19","16","22","15","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Seven Oaks, IA","Iowa","nan","nan","275.0","4.0","11.0","30","0.4","12.0","0.4","12.0","0.2","6.0","41.46","-91.06","51","54","42","45","50","34","35","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Seven Springs, PA","Pennsylvania","2994.0","2240.0","750.0","10.0","33.0","285","0.35","99.75","0.4","114.0","0.25","71.25","40.02","-79.29","42","46","53","41","45","50","35","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Shanty Creek , MI","Michigan","1125.0","675.0","450.0","12.0","55.0","400","0.37","148.0","0.3","120.0","0.33","132.0","44.92","-85.18","38","52","35","39","43","44","32","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Shawnee Mountain, PA","Pennsylvania","1350.0","650.0","700.0","12.0","23.0","125","0.25","31.25","0.5","62.5","0.25","31.25","41.03","-75.07","50","50","49","51","46","52","44","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Shawnee Peak, ME","Maine","1700.0","400.0","1300.0","5.0","40.0","249","0.25","62.25","0.5","124.5","0.25","62.25","44.06","-70.81","44","43","50","49","42","48","47","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Showdown Montana, MT","Montana","8200.0","6800.0","1400.0","4.0","34.0","640","0.3","192.0","0.4","256.0","0.3","192.0","46.84","-110.69","37","26","23","6","4","11","7","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Sierra at Tahoe, CA","California","8852.0","6640.0","2212.0","14.0","46.0","2000","0.25","500.0","0.5","1000.0","0.25","500.0","38.81","-120.07","47","44","43","33","32","35","32","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Silver Mountain, ID","Idaho","6300.0","4100.0","2200.0","7.0","73.0","1600","0.2","320.0","0.4","640.0","0.4","640.0","48.96","-116.74","29","25","24","15","10","16","9","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Silverton, CO","Colorado","13487.0","10400.0","3087.0","1.0","69.0","1819","0.0","0.0","0.0","0.0","1.0","1819.0","37.82","-107.66","44","44","37","35","23","30","35","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Sipapu, NM","New Mexico","9255.0","8200.0","1055.0","5.0","41.0","200","0.2","40.0","0.4","80.0","0.4","80.0","36.15","-105.55","40","44","38","42","34","35","41","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Ski Apache, NM","New Mexico","12000.0","10100.0","1900.0","11.0","55.0","750","0.2","150.0","0.6","450.0","0.2","150.0","33.4","-105.78","24","36","37","39","32","37","35","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Ski Bluewood, WA","Washington","5670.0","4545.0","1125.0","3.0","24.0","430","0.27","116.1","0.43","184.9","0.3","129.0","47.75","-120.74","37","38","34","29","28","30","24","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Ski Bradford, MA","Massachusetts ","1548.0","1300.0","248.0","10.0","15.0","48","0.1","4.8","0.8","38.4","0.1","4.8","42.76","-71.06","50","48","56","55","46","55","52","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Ski Brule, MI","Michigan","1861.0","1361.0","500.0","11.0","17.0","150","0.2","30.0","0.5","75.0","0.3","45.0","44.32","-85.6","37","51","33","37","42","41","28","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Ski Butternut, MA","Massachusetts ","1800.0","800.0","1000.0","11.0","22.0","110","0.2","22.0","0.6","66.0","0.2","22.0","42.4","-71.39","51","49","55","56","48","55","52","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Ski Cooper, CO","Colorado","11700.0","10500.0","1200.0","5.0","26.0","400","0.3","120.0","0.4","160.0","0.3","120.0","39.36","-106.3","41","36","28","30","19","22","30","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
"Ski Denton, PA","Pennsylvania","2500.0","1850.0","650.0","4.0","22.0","75","0.35","26.25","0.35","26.25","0.3","22.5","41.19","-77.21","50","54","49","50","48","53","44","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Ski Granby, CO","Colorado","9202.0","8202.0","1000.0","5.0","33.0","406","0.5","203.0","0.3","121.8","0.2","81.2","39.92","-105.79","45","42","33","38","22","27","37","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Ski Mystic, SD","South Dakota","6850.0","6000.0","850.0","4.0","44.0","300","0.4","120.0","0.4","120.0","0.2","60.0","44.08","-103.63","60","45","41","34","17","26","30","29.598130841121495","31.21495327102803","33.96261682242991","36.579439252336456","38.57943925233644","44.700934579439256","41.00000000000001","36.51935914552737","1"
"Ski Santa Fe, NM","New Mexico","12075.0","10350.0","1725.0","7.0","74.0","660","0.2","132.0","0.4","264.0","0.4","264.0","35.72","-105.89","42","45","41","44","36","35","41","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Ski Sawmill, PA","Pennsylvania","2215.0","1700.0","515.0","5.0","12.0","15","0.33","4.95","0.34","5.1","0.33","4.95","41.52","-77.29","42","47","44","43","41","47","37","38.45871559633028","46.00917431192661","42.100917431192656","43.4954128440367","46.1559633027523","45.98165137614679","43.61467889908257","43.68807339449541","2"
"Ski Sundown, CT","Connecticut","1075.0","450.0","625.0","5.0","15.0","65","0.5","32.5","0.25","16.25","0.25","16.25","41.6","-73.09","47","48","52","53","46","55","48","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Ski Ward, MA ","Massachusetts ","410.0","200.0","220.0","6.0","9.0","45","0.3","13.5","0.6","27.0","0.1","4.5","42.4","-71.39","51","49","55","56","48","55","52","47.246153846153845","52.84615384615385","48.661538461538456","52.215384615384615","53.69230769230769","51.93846153846154","51.830769230769235","51.2043956043956","3"
"Sleeping Giant, WY","Wyoming","7428.0","6619.0","810.0","3.0","49.0","184","0.15","27.6","0.41","75.44","0.44","80.96","44.52","-109.84","36","21","16","15","3","10","14","19.599999999999987","16.533333333333346","17.746666666666666","24.75999999999999","27.84000000000001","33.480000000000004","35.8","25.108571428571427","0"
